ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
1108491	15	S	11	73	66000	15.963	16.21	32.91743	-117.116154	.585	ML	5	Mira Mesa Blvd WB to 15 SB	1			
1108492	15	S	11	73	66000	15.963	16.21	32.91743	-117.116154		OR	2	Mira Mesa Blvd WB to 15 SB	1			
1108493	15	S	11	73	66000	15.959	16.206	32.917372	-117.116161		OR	3	Mira Mesa Blvd EB to 15 SB	1			
1108494	15	S	11	73	66000	14.353	14.6	32.894046	-117.115709		OR	3	Miramar Rd to 15 SB	1			
1108495	15	S	11	73	66000	14.355	14.602	32.894074	-117.115717	.319	ML	6	Pomerado Rd to 15 SB	1			
1108496	15	S	11	73	66000	14.355	14.602	32.894074	-117.115717		OR	2	Pomerado Rd to 15 SB	1			
1108497	5	S	11	73	66000	28.261	28.152	32.869675	-117.229543		OR	2	La Jolla Village Dr EB to 5 SB	1			
1108498	5	S	11	73	66000	28.464	28.355	32.87259	-117.229295	1.517	ML	4	La Jolla Village Dr WB to 5 SB	1			
1108499	5	S	11	73	66000	28.464	28.355	32.87259	-117.229295		OR	2	La Jolla Village Dr WB to 5 SB	1			
1108500	15	N	11	73	66000	15.93	16.187	32.91689	-117.115843		OR	2	Mira Mesa Blvd WB to 15 NB	1			
1108501	94	E	11	73	41124	9.01	7.594	32.74629	-117.030852	2.565	ML	4	Lemon Grove Ave to 94 EB	1			
1108502	94	E	11	73	41124	9.01	7.594	32.74629	-117.030852		OR	1	Lemon Grove Ave to 94 EB	1			
1108503	94	E	11	73	41124	8.36	6.944	32.744705	-117.041718	1.305	ML	4	Massachusetts Ave to 94 EB	1			
1108504	94	E	11	73	41124	8.36	6.944	32.744705	-117.041718		OR	1	Massachusetts Ave to 94 EB	1			
1108505	94	E	11	73	66000	5.8	4.384	32.723666	-117.076046	.555	ML	5	Kelton Rd to 94 EB	1			
1108506	94	E	11	73	66000	5.8	4.384	32.723666	-117.076046		OR	1	Kelton Rd to 94 EB	1			
1108507	5	N	11	73	66000	34.142	34.033	32.950106	-117.243571	.66	ML	5	Del Mar Heights Rd to 5 NB	1			
1108508	5	N	11	73	66000	34.142	34.033	32.950106	-117.243571		OR	2	Del Mar Heights Rd to 5 NB	1			
1108509	5	N	11	73	66000	36.23	36.121	32.979329	-117.252709	.672	ML	4	Via de la Valle EB to 5 NB	1			
1108510	5	N	11	73	66000	36.23	36.121	32.979329	-117.252709		OR	2	Via de la Valle EB to 5 NB	1			
1108511	5	N	11	73	66000	36.496	36.387	32.982996	-117.254105		OR	2	Via de la Valle WB to 5 NB	1			
1108512	5	N	11	73	72506	37.386	37.277	32.995723	-117.256395	1.186	ML	4	Lomas Santa Fe Dr EB to 5 NB	1			
1108513	5	N	11	73	72506	37.386	37.277	32.995723	-117.256395		OR	2	Lomas Santa Fe Dr EB to 5 NB	1			
1108516	15	S	11	73		28.677	28.924	33.091087	-117.081422	.62	ML	4	Felicita/Citracado Pkwy to 15 SB	1			
1108517	15	S	11	73		28.677	28.924	33.091087	-117.081422		OR	2	Felicita/Citracado Pkwy to 15 SB	1			
1108518	15	S	11	73	66000	14.991	15.238	32.903245	-117.11663		OR	2	Carroll Canyon Rd to 15 SB	1			
1108519	15	S	11	73	66000	22.935	23.182	33.011996	-117.080026	.966	ML	5	Bernardo Center Dr to 15 SB	1			
1108520	15	S	11	73	66000	22.935	23.182	33.011996	-117.080026		OR	1	Bernardo Center Dr to 15 SB	1			
1108521	15	S	11	73	66000	9.951	10.122	32.832989	-117.118962	.533	ML	4	Clairemont Mesa Blvd to 15 SB	1			
1108522	15	S	11	73	66000	9.951	10.122	32.832989	-117.118962		OR	3	Clairemont Mesa Blvd to 15 SB	1			
1108523	15	S	11	73	66000	9.195	9.366	32.822256	-117.116572	.452	ML	4	Balboa Ave WB to 15 SB	1			
1108524	15	S	11	73	66000	9.195	9.366	32.822256	-117.116572		OR	2	Balboa Ave WB to 15 SB	1			
1108525	15	S	11	73	66000	9.193	9.364	32.822228	-117.116565		OR	3	Balboa Ave EB to 15 SB	1			
1108528	15	N	11	73	66000	6.96	7.141	32.790215	-117.112989	.375	ML	4	Friars Rd to 15 NB	1			
1108529	15	N	11	73	66000	6.96	7.141	32.790215	-117.112989		OR	3	Friars Rd to 15 NB	1			
1108530	15	N	11	73	66000	9.372	9.553	32.824821	-117.116668		OR	1	Balboa Ave WB to 15 NB	1			
1108531	15	N	11	73	66000	9.175	9.356	32.82201	-117.116084	.452	ML	4	Balboa Ave EB to 15 NB	1			
1108532	15	N	11	73	66000	9.175	9.356	32.82201	-117.116084		OR	1	Balboa Ave EB to 15 NB	1			
1108534	15	N	11	73	66000	9.962	10.143	32.83321	-117.118594	.534	ML	4	Clairemont Mesa Blvd to 15 NB	1			
1108535	15	N	11	73	66000	9.962	10.143	32.83321	-117.118594		OR	2	Clairemont Mesa Blvd to 15 NB	1			
1108536	15	N	11	73	66000	13.266	13.523	32.879656	-117.107917	.454	ML	6	Miramar Way to 15 NB	1			
1108537	15	N	11	73	66000	13.266	13.523	32.879656	-117.107917		OR	1	Miramar Way to 15 NB	1			
1108538	15	S	11	73	66000	23.757	24.004	33.02388	-117.079	.782	ML	5	Rho Bernardo Rd WB to 15 SB	1			
1108539	15	S	11	73	66000	23.757	24.004	33.02388	-117.079		OR	2	Rho Bernardo Rd WB to 15 SB	1			
1108540	15	S	11	73	66000	23.755	24.002	33.023851	-117.079		OR	3	Rho Bernardo Rd EB to 15 SB	1			
1108541	15	S	11	73	66000	25.937	26.184	33.054691	-117.072164	.404	ML	5	Pomerado/W Bernardo Dr to 15 SB	1			
1108542	15	S	11	73	66000	25.937	26.184	33.054691	-117.072164		OR	1	Pomerado/W Bernardo Dr to 15 SB	1			
1108543	15	S	11	73	22804	27.01	27.257	33.06977	-117.069613	.431	ML	4	Via Rancho Pkwy 15 SB	1			
1108544	15	S	11	73	22804	27.01	27.257	33.06977	-117.069613		OR	3	Via Rancho Pkwy 15 SB	1			
1108545	15	S	11	73		27.779	28.026	33.08066	-117.072323	.481	ML	4	Centre City Pkwy to 15 SB	1			
1108546	15	S	11	73		27.779	28.026	33.08066	-117.072323		OR	3	Centre City Pkwy to 15 SB	1			
1108547	5	N	11	73	66000	22.324	22.215	32.79154	-117.20716	.33	ML	4	Clairemont Dr to 5 NB	1			
1108548	5	N	11	73	66000	22.324	22.215	32.79154	-117.20716		OR	2	Clairemont Dr to 5 NB	1			
1108549	78	E	11	73	68196	10.686	10.682	33.149223	-117.197369	1.098	ML	3	Rho Santa Fe Rd to 78 EB	1			
1108550	78	E	11	73	68196	10.686	10.682	33.149223	-117.197369		OR	2	Rho Santa Fe Rd to 78 EB	1			
1108553	805	S	11	73	66000	26.95	26.801	32.889096	-117.204916		OR	3	Sorrento Valley Rd to 805 SB	1			
1108554	15	S	11	73		32.733	32.98	33.144552	-117.104757	1.091	ML	4	El Norte Pkwy to 15 SB	1			
1108555	15	S	11	73		32.733	32.98	33.144552	-117.104757		OR	2	El Norte Pkwy to 15 SB	1			
1108556	15	S	11	73	22804	30.697	30.944	33.116002	-117.099486	.714	ML	5	Valley Parkway to 15 SB	1			
1108557	15	S	11	73	22804	30.697	30.944	33.116002	-117.099486		OR	1	Valley Parkway to 15 SB	1			
1108558	15	S	11	73		29.969	30.216	33.106471	-117.093917	.594	ML	4	Auto Parkway/9th Ave to 15 SB	1			
1108559	15	S	11	73		29.969	30.216	33.106471	-117.093917		OR	2	Auto Parkway/9th Ave to 15 SB	1			
1108560	5	S	11	73	11194	49.25	49.108	33.151704	-117.336331	1.057	ML	4	Tamarack Ave to 5 SB	1			
1108561	5	S	11	73	11194	49.25	49.108	33.151704	-117.336331		OR	2	Tamarack Ave to 5 SB	1			
1108562	15	N	11	73	66000	26.012	26.269	33.055625	-117.071373	.926	ML	5	Pomerado/W Bernardo to 15 NB	1			
1108563	15	N	11	73	66000	26.012	26.269	33.055625	-117.071373		OR	2	Pomerado/W Bernardo to 15 NB	1			
1108564	163	N	11	73	66000	7.97	7.419	32.821221	-117.146879	.536	ML	4	Balboa Ave to 163 NB	1			
1108565	163	N	11	73	66000	7.97	7.419	32.821221	-117.146879		OR	2	Balboa Ave to 163 NB	1			
1108567	163	N	11	73	66000	8.928	8.377	32.833785	-117.139796	.754	ML	5	Clairemont Mesa Blvd WB to 163 N	1			
1108568	163	N	11	73	66000	8.928	8.377	32.833785	-117.139796		OR	2	Clairemont Mesa Blvd WB to 163 N	1			
1108569	163	N	11	73	66000	8.746	8.195	32.831466	-117.141296		OR	2	Clairemont Mesa Blvd EB to 163 N	1			
1108570	163	N	11	73	66000	10.81	10.259	32.854676	-117.119401	.646	ML	4	Kearny Villa Rd to 163 NB	1			
1108571	163	N	11	73	66000	10.81	10.259	32.854676	-117.119401		OR	1	Kearny Villa Rd to 163 NB	1			
1108572	805	N	11	73	66000	18.958	18.809	32.786267	-117.146089	.494	ML	5	Murray Ridge Rd to 805 NB	1			
1108573	805	N	11	73	66000	18.958	18.809	32.786267	-117.146089		OR	1	Murray Ridge Rd to 805 NB	1			
1108574	805	N	11	73	66000	21.152	21.003	32.815214	-117.158409		OR	2	Balboa Ave EB to 805 NB	1			
1108577	805	N	11	73	66000	22.458	22.309	32.832144	-117.168507	.812	ML	4	Clairemont Mesa Blvd EB to 805 N	1			
1108578	805	N	11	73	66000	22.458	22.309	32.832144	-117.168507		OR	2	Clairemont Mesa Blvd EB to 805 N	1			
1108579	805	N	11	73	66000	22.682	22.533	32.835019	-117.170307		OR	2	Clairemont Mesa Blvd WB to 805 N	1			
1108580	805	N	11	73	66000	24.534	24.385	32.858916	-117.184886	.8	ML	4	Governor Dr to 805 NB	1			
1108581	805	N	11	73	66000	24.534	24.385	32.858916	-117.184886		OR	2	Governor Dr to 805 NB	1			
1108585	15	N	11	73	66000	18.142	18.399	32.947622	-117.106116	.645	ML	5	Rho Penasquitos/Poway to 15 NB	1			
1108586	15	N	11	73	66000	18.142	18.399	32.947622	-117.106116		OR	1	Rho Penasquitos/Poway to 15 NB	1			
1108587	15	N	11	73	66000	18.142	18.399	32.947622	-117.106116		OR	1	Rho Penasquitos/Poway to 15 NB	1			
1108589	15	N	11	73	66000	19.514	19.771	32.965166	-117.094842		OR	2	Ted Williams Pkwy to 15 NB	1			
1108590	15	N	11	73	66000	20.584	20.841	32.978825	-117.086212	.498	ML	5	Carmel Mtn Rd to 15 NB	1			
1108591	15	N	11	73	66000	20.584	20.841	32.978825	-117.086212		OR	3	Carmel Mtn Rd to 15 NB	1			
1108592	15	N	11	73	66000	21.93	22.187	32.997872	-117.082933	.692	ML	5	Camino del Norte to 15 NB	1			
1108593	15	N	11	73	66000	21.93	22.187	32.997872	-117.082933		OR	2	Camino del Norte to 15 NB	1			
1108594	15	N	11	73	66000	23.688	23.945	33.022848	-117.078618		OR	2	Rho Bernardo Rd EB to 15 NB	1			
1108595	15	N	11	73	66000	23.794	24.051	33.024379	-117.078627	.861	ML	5	Rho Bernardo Rd WB to 15 NB	1			
1108596	15	N	11	73	66000	23.794	24.051	33.024379	-117.078627		OR	2	Rho Bernardo Rd WB to 15 NB	1			
1108597	15	N	11	73	66000	23	23.257	33.012916	-117.07952	.435	ML	5	Bernardo Center Dr to 15 NB	1			
1108598	15	N	11	73	66000	23	23.257	33.012916	-117.07952		OR	2	Bernardo Center Dr to 15 NB	1			
1108599	78	W	11	73	68196	12.271	12.267	33.137287	-117.174332	.412	ML	3	San Marcos Blvd NB to 78 WB	1			
1108600	78	W	11	73	68196	12.271	12.267	33.137287	-117.174332		OR	1	San Marcos Blvd NB to 78 WB	1			
1108601	78	E	11	73	68196	12.16	12.156	33.137666	-117.176185	.835	ML	3	San Marcos Blvd to 78 EB	1			
1108602	78	E	11	73	68196	12.16	12.156	33.137666	-117.176185		OR	3	San Marcos Blvd to 78 EB	1			
1108603	5	N	11	73	66000	16.94	16.831	32.727284	-117.167641	.352	ML	5	Hawthorn St to 5 NB	1			
1108604	5	N	11	73	66000	16.94	16.831	32.727284	-117.167641		OR	2	Hawthorn St to 5 NB	1			
1108605	5	S	11	73	66000	17.282	17.173	32.731172	-117.171313	.269	ML	5	Kettner Blvd to 5 SB	1			
1108606	5	S	11	73	66000	17.282	17.173	32.731172	-117.171313		OR	1	Kettner Blvd to 5 SB	1			
1108607	15	S	11	73	66000	13.444	13.691	32.88198	-117.109561	.461	ML	6	Miramar Way to 15 SB	1			
1108608	15	S	11	73	66000	13.444	13.691	32.88198	-117.109561		OR	2	Miramar Way to 15 SB	1			
1108609	5	S	11	73	66000	18.159	18.05	32.741281	-117.180454	.535	ML	4	Hancock St to 5 SB	1			
1108610	5	S	11	73	66000	18.159	18.05	32.741281	-117.180454		OR	2	Hancock St to 5 SB	1			
1108611	5	N	11	73	66000	18.13	18.021	32.741137	-117.179918	.384	ML	4	India St to 5 NB	1			
1108612	5	N	11	73	66000	18.13	18.021	32.741137	-117.179918		OR	2	India St to 5 NB	1			
1108613	5	N	11	73	66000	18.411	18.302	32.743306	-117.184005	.37	ML	4	Washington St/San Diego Ave to 5	1			
1108614	5	N	11	73	66000	18.411	18.302	32.743306	-117.184005		OR	2	Washington St/San Diego Ave to 5	1			
1108615	5	S	11	73	66000	18.93	18.821	32.746776	-117.19189	.402	ML	5	Old Town Ave to 5 SB	1			
1108616	5	S	11	73	66000	18.93	18.821	32.746776	-117.19189		OR	1	Old Town Ave to 5 SB	1			
1108617	5	N	11	73	66000	19.216	19.107	32.749525	-117.19554	.915	ML	4	Old Town Ave/Moore to 5 NB	1			
1108618	5	N	11	73	66000	19.216	19.107	32.749525	-117.19554		OR	2	Old Town Ave/Moore to 5 NB	1			
1108619	78	W	11	73	53322	0.729	.725	33.181188	-117.340098	.537	ML	3	Jefferson St to 78 WB	1			
1108620	78	W	11	73	53322	0.729	.725	33.181188	-117.340098		OR	3	Jefferson St to 78 WB	1			
1108621	78	W	11	73	53322	1.489	1.485	33.181732	-117.327054	1.258	ML	3	El Camino Real to 78 WB	1			
1108622	78	W	11	73	53322	1.489	1.485	33.181732	-117.327054		OR	2	El Camino Real to 78 WB	1			
1108623	78	W	11	73	53322	4.371	4.367	33.187892	-117.279799	1.255	ML	3	Emerald Dr to 78 WB	1			
1108624	78	W	11	73	53322	4.371	4.367	33.187892	-117.279799		OR	2	Emerald Dr to 78 WB	1			
1108625	78	W	11	73	82996	5.841	5.837	33.194425	-117.256187	.908	ML	3	Melrose/West Vista Way to 78 WB	1			
1108626	78	W	11	73	82996	5.841	5.837	33.194425	-117.256187		OR	2	Melrose/West Vista Way to 78 WB	1			
1108627	78	W	11	73	82996	6.919	6.915	33.189408	-117.239663	.788	ML	3	Civic Center Dr to 78 WB	1			
1108628	78	W	11	73	82996	6.919	6.915	33.189408	-117.239663		OR	2	Civic Center Dr to 78 WB	1			
1108629	78	W	11	73	82996	7.763	7.759	33.180588	-117.229853	1.044	ML	3	Mar Vista Dr to 78 WB	1			
1108630	78	W	11	73	82996	7.763	7.759	33.180588	-117.229853		OR	2	Mar Vista Dr to 78 WB	1			
1108631	78	W	11	73	68196	10.567	10.563	33.150594	-117.198643	1.077	ML	3	Rho Santa Fe Rd to 78 WB	1			
1108632	78	W	11	73	68196	10.567	10.563	33.150594	-117.198643		OR	2	Rho Santa Fe Rd to 78 WB	1			
1108633	78	E	11	73	82996	7.788	7.784	33.180173	-117.229846	1.118	ML	3	Mar Vista Dr to 78 EB	1			
1108634	78	E	11	73	82996	7.788	7.784	33.180173	-117.229846		OR	2	Mar Vista Dr to 78 EB	1			
1108635	78	E	11	73	82996	6.886	6.882	33.18952	-117.24026	.801	ML	3	Escondido Ave to 78 EB	1			
1108636	78	E	11	73	82996	6.886	6.882	33.18952	-117.24026		OR	2	Escondido Ave to 78 EB	1			
1108637	78	E	11	73	53322	3.586	3.582	33.183323	-117.292024	.418	ML	3	Plaza Dr to 78 EB	1			
1108638	78	E	11	73	53322	3.586	3.582	33.183323	-117.292024		OR	2	Plaza Dr to 78 EB	1			
1108639	78	E	11	73	53322	1.504	1.5	33.181614	-117.326786	1.42	ML	3	El Camino Real to 78 EB	1			
1108640	78	E	11	73	53322	1.504	1.5	33.181614	-117.326786		OR	2	El Camino Real to 78 EB	1			
1108642	78	E	11	73	53322	0.746	.742	33.181031	-117.339798		OR	3	Jefferson St to 78 EB	1			
1108643	78	W	11	73		9.007	9.003	33.168033	-117.215633	1.402	ML	3	Sycamore Ave to 78 WB	1			
1108644	78	W	11	73		9.007	9.003	33.168033	-117.215633		OR	3	Sycamore Ave to 78 WB	1			
1108645	78	E	11	73		9.122	9.118	33.166691	-117.214489	1.449	ML	3	Sycamore Ave to 78 EB	1			
1108646	78	E	11	73		9.122	9.118	33.166691	-117.214489		OR	3	Sycamore Ave to 78 EB	1			
1108649	78	E	11	73	82996	6.186	6.182	33.194786	-117.250333	1.232	ML	3	Vista Village Dr to 78 EB	1			
1108650	78	E	11	73	82996	6.186	6.182	33.194786	-117.250333		OR	3	Vista Village Dr to 78 EB	1			
1108651	5	N	11	73	22678	42.68	42.571	33.064668	-117.291997	.634	ML	4	Leucadia Blvd to 5 NB	1			
1108652	5	N	11	73	22678	42.68	42.571	33.064668	-117.291997		OR	2	Leucadia Blvd to 5 NB	1			
1108653	805	N	11	73	66000	27.16	27.011	32.89135	-117.207199	.613	ML	4	Vista Sorrento Pkwy to 805 NB	1			
1108654	805	N	11	73	66000	27.16	27.011	32.89135	-117.207199		OR	3	Vista Sorrento Pkwy to 805 NB	1			
1108655	15	N	11	73	66000	8.328	8.509	32.809885	-117.113779	.401	ML	4	Aero Dr to 15 NB	1			
1108656	15	N	11	73	66000	8.328	8.509	32.809885	-117.113779		OR	2	Aero Dr to 15 NB	1			
1108657	5	S	11	73	11194	50.09	49.948	33.162818	-117.342266	.73	ML	4	Carlsbad Village Dr to 5 SB	1			
1108658	5	S	11	73	11194	50.09	49.948	33.162818	-117.342266		OR	1	Carlsbad Village Dr to 5 SB	1			
1108659	5	N	11	73	11194	48.104	47.995	33.136145	-117.330076	.717	ML	4	Cannon Rd to 5 NB	1			
1108660	5	N	11	73	11194	48.104	47.995	33.136145	-117.330076		OR	3	Cannon Rd to 5 NB	1			
1108661	5	S	11	73	11194	47.975	47.833	33.134348	-117.329451	1.077	ML	4	Cannon Rd to 5 SB	1			
1108662	5	S	11	73	11194	47.975	47.833	33.134348	-117.329451		OR	3	Cannon Rd to 5 SB	1			
1108663	5	N	11	73	22678	44.21	44.101	33.086077	-117.299048	.7	ML	4	La Costa Ave to 5 NB	1			
1108664	5	N	11	73	22678	44.21	44.101	33.086077	-117.299048		OR	2	La Costa Ave to 5 NB	1			
1108665	5	N	11	73	66000	24.056	23.947	32.813608	-117.221091	1.088	ML	4	Mission Bay Dr to 5 NB	1			
1108666	5	N	11	73	66000	24.056	23.947	32.813608	-117.221091		OR	2	Mission Bay Dr to 5 NB	1			
1108667	5	S	11	73	66000	25.876	25.767	32.836472	-117.234271	1.041	ML	4	La Jolla Pkwy to 5 SB	1			
1108668	5	S	11	73	66000	25.876	25.767	32.836472	-117.234271		OR	1	La Jolla Pkwy to 5 SB	1			
1108669	5	S	11	73	66000	26.75	26.641	32.848811	-117.235604	.827	ML	4	Gilman Dr to 5 SB	1			
1108670	5	S	11	73	66000	26.75	26.641	32.848811	-117.235604		OR	3	Gilman Dr to 5 SB	1			
1108671	5	N	11	73	66000	28.562	28.453	32.874015	-117.228887		OR	1	La Jolla Village Dr WB to 5 NB	1			
1108672	5	S	11	73	53322	53.3	53.158	33.200618	-117.373434	.697	ML	4	Mission Ave WB to 5 SB	1			
1108673	5	S	11	73	53322	53.3	53.158	33.200618	-117.373434		OR	2	Mission Ave WB to 5 SB	1			
1108674	5	S	11	73	53322	53.3	53.158	33.200618	-117.373434		OR	1	Mission Ave EB to 5 SB	1			
1108675	15	N	11	73	66000	6.82	7.001	32.788276	-117.113722		FF	2	Fairmount Ave to 15 NB	1			
1108676	15	N	11	73	66000	6.82	7.001	32.788276	-117.113722	.145	ML	4	Fairmount Ave to 15 NB	1			
1108677	15	N	11	73	66000	6.82	7.001	32.788276	-117.113722		OR	2	Fairmount Ave to 15 NB	1			
1108680	5	S	11	73	11194	45.581	45.439	33.103493	-117.310641	.8	ML	4	Poinsettia Ln to 5 SB	1			
1108681	5	S	11	73	11194	45.581	45.439	33.103493	-117.310641		OR	3	Poinsettia Ln to 5 SB	1			
1108682	5	N	11	73	11194	45.582	45.473	33.103602	-117.310425	.922	ML	4	Poinsettia Ln to 5 NB	1			
1108683	5	N	11	73	11194	45.582	45.473	33.103602	-117.310425		OR	2	Poinsettia Ln to 5 NB	1			
1108684	5	S	11	73	11194	46.869	46.727	33.120034	-117.320913		OR	2	Palomar Airport Rd EB to 5 SB	1			
1108685	5	S	11	73	11194	47.097	46.955	33.122973	-117.322702	.837	ML	4	Palomar Airport Rd WB to 5 SB	1			
1108686	5	S	11	73	11194	47.097	46.955	33.122973	-117.322702		OR	2	Palomar Airport Rd WB to 5 SB	1			
1108687	5	N	11	73	11194	47.165	47.056	33.12394	-117.32296	.779	ML	4	Palomar Airport Rd to 5 NB	1			
1108688	5	N	11	73	11194	47.165	47.056	33.12394	-117.32296		OR	3	Palomar Airport Rd to 5 NB	1			
1108689	54	E	11	73	50398	2.951	2.904	32.664009	-117.057617	3.168	ML	3	Reo Dr to 54 EB	1			
1108690	54	E	11	73	50398	2.951	2.904	32.664009	-117.057617		OR	2	Reo Dr to 54 EB	1			
1108691	54	W	11	73	50398	2.968	2.965	32.664368	-117.057402	3.035	ML	3	Reo Dr to 54 WB	1			
1108692	54	W	11	73	50398	2.968	2.965	32.664368	-117.057402		OR	2	Reo Dr to 54 WB	1			
1108693	5	S	11	73	66000	22.999	22.89	32.800576	-117.211766	.73	ML	4	Mission Bay Dr/Grand to 5 SB	1			
1108694	5	S	11	73	66000	22.999	22.89	32.800576	-117.211766		OR	3	Mission Bay Dr/Grand to 5 SB	1			
1108697	78	W	11	73	68196	12.98	12.976	33.137282	-117.162414	.934	ML	3	Twin Oaks Vlly Rd NB to 78 WB	1			
1108698	78	W	11	73	68196	12.98	12.976	33.137282	-117.162414		OR	2	Twin Oaks Vlly Rd NB to 78 WB	1			
1108699	78	E	11	73	68196	12.988	12.984	33.137113	-117.162274	1.33	ML	3	Twin Oaks Vlly Rd to 78 EB	1			
1108700	78	W	11	73	68196	14.14	14.136	33.139232	-117.142802	1.241	ML	3	Barham/Woodland to 78 WB	1			
1108701	78	W	11	73	68196	14.14	14.136	33.139232	-117.142802		OR	2	Barham/Woodland to 78 WB	1			
1108702	78	E	11	73	68196	14.82	14.816	33.135207	-117.132165	.916	ML	3	Barham/Woodland to 78 EB	1			
1108703	78	E	11	73	68196	14.82	14.816	33.135207	-117.132165		OR	2	Barham/Woodland to 78 EB	1			
1108704	78	W	11	73	68196	15.463	15.459	33.132346	-117.121752	.887	ML	3	Nordahl Rd to 78 WB	1			
1108705	78	W	11	73	68196	15.463	15.459	33.132346	-117.121752		OR	2	Nordahl Rd to 78 WB	1			
1108706	78	E	11	73	68196	15.504	15.5	33.131864	-117.121149	.548	ML	3	Nordahl Rd to 78 EB	1			
1108707	78	E	11	73	68196	15.504	15.5	33.131864	-117.121149		OR	2	Nordahl Rd to 78 EB	1			
1108708	78	W	11	73	22804	17.273	17.269	33.130776	-117.092938	.677	ML	3	Centre City Pkwy SB to 78 WB	1			
1108709	78	W	11	73	22804	17.273	17.269	33.130776	-117.092938		OR	2	Centre City Pkwy SB to 78 WB	1			
1108710	78	W	11	73	22804	17.34	17.336	33.131103	-117.091849		OR	2	Centre City Pkwy NB to 78 WB	1			
1108711	5	S	11	73	66000	22.082	21.973	32.788012	-117.207155	.761	ML	5	Clairemont Dr EB to 5 SB	1			
1108712	5	S	11	73	66000	22.082	21.973	32.788012	-117.207155		OR	1	Clairemont Dr EB to 5 SB	1			
1108713	5	S	11	73	66000	22.321	22.212	32.791448	-117.207392		OR	2	Clairemont Dr WB to 5 SB	1			
1108714	8	W	11	73	21712	17.512	19.469	32.803141	-116.933122		OR	2	Broadway/Fletcher to 8 WB	1			
1108715	15	S	11	73	66000	7.67	7.841	32.800331	-117.112823	.596	ML	5	Murphy Canyon Rd to 15 SB	1			
1108716	15	S	11	73	66000	7.67	7.841	32.800331	-117.112823		OR	2	Murphy Canyon Rd to 15 SB	1			
1108717	15	N	11	73	66000	17.272	17.529	32.935866	-117.111341	.795	ML	5	Mercy Rd to 15 NB	1			
1108718	15	N	11	73	66000	17.272	17.529	32.935866	-117.111341		OR	3	Mercy Rd to 15 NB	1			
1108719	5	N	11	73	66000	28.39	28.281	32.87153	-117.229139	.835	ML	4	La Jolla Village Dr EB to 5 NB	1			
1108720	5	N	11	73	66000	28.39	28.281	32.87153	-117.229139		OR	2	La Jolla Village Dr EB to 5 NB	1			
1108721	163	S	11	73	66000	10.93	10.332	32.855849	-117.117344	.646	ML	5	Kearny Villa Rd to 163 SB	1			
1108722	163	S	11	73	66000	10.93	10.332	32.855849	-117.117344		OR	3	Kearny Villa Rd to 163 SB	1			
1108723	5	S	11	73	22678	42.69	42.548	33.064772	-117.292309	.635	ML	4	Leucadia Blvd to 5 SB	1			
1108724	5	S	11	73	22678	42.69	42.548	33.064772	-117.292309		OR	3	Leucadia Blvd to 5 SB	1			
1108725	5	S	11	73	22678	43.885	43.743	33.081594	-117.297304	.7	ML	4	La Costa Ave to 5 SB	1			
1108726	5	S	11	73	22678	43.885	43.743	33.081594	-117.297304		OR	3	La Costa Ave to 5 SB	1			
1108727	78	W	11	73	22804	17.621	17.617	33.132541	-117.087404		OR	3	Broadway/Lincoln to 78 WB	1			
1108728	8	E	11	73	66000	1.221	3.178	32.759348	-117.183573	.589	ML	2	West Mission Bay Dr to 8 EB	1			
1108729	8	E	11	73	66000	1.221	3.178	32.759348	-117.183573		OR	2	West Mission Bay Dr to 8 EB	1			
1108731	54	E	11	73		4.288	4.241	32.674057	-117.038294	1.06	ML	3	Woodman St to 54 EB	1			
1108732	54	E	11	73		4.288	4.241	32.674057	-117.038294		OR	2	Woodman St to 54 EB	1			
1108733	54	E	11	73		5.072	5.025	32.682203	-117.029012	2.892	ML	3	Briarwood Rd to 54 EB	1			
1108734	54	E	11	73		5.072	5.025	32.682203	-117.029012		OR	2	Briarwood Rd to 54 EB	1			
1108735	54	W	11	73		4.039	4.036	32.671672	-117.041389	.899	ML	3	Woodman St to 54 WB	1			
1108736	54	W	11	73		4.039	4.036	32.671672	-117.041389		OR	2	Woodman St to 54 WB	1			
1108737	54	W	11	73		4.767	4.764	32.679441	-117.033088	2.864	ML	3	Briarwood Rd to 54 WB	1			
1108738	54	W	11	73		4.767	4.764	32.679441	-117.033088		OR	2	Briarwood Rd to 54 WB	1			
1108739	56	E	11	73	66000	0	0	32.930816	-117.240033	0	ML	3	Carmel Creek Rd to 56 EB	1			
1108740	56	E	11	73	66000	0	0	32.930816	-117.240033		OR	2	Carmel Creek Rd to 56 EB	1			
1108741	56	E	11	73	66000	0	0	32.930816	-117.240033	2.26	ML	2	Carmel Country Rd to 56 EB	1			
1108743	56	W	11	73	66000	0.8715	.872	32.937631	-117.228296	2.696	ML	2	Carmel Creek Rd to 56 WB	1			
1108744	56	W	11	73	66000	0.8715	.872	32.937631	-117.228296		OR	2	Carmel Creek Rd to 56 WB	1			
1108747	15	N	11	73	66000	4.668	4.27	32.749714	-117.108578	.441	ML	5	University Ave to 15 NB	1			
1108748	15	N	11	73	66000	4.668	4.27	32.749714	-117.108578		OR	2	University Ave to 15 NB	1			
1108749	15	N	11	73	66000	5.05	4.652	32.755215	-117.10862	.466	ML	4	El Cajon Blvd to 15 NB	1			
